Time (s),Ax (m/s²),Ay (m/s²),Az (m/s²),Fᵧ (N)
5.514999866485596,0.1233300194144249,-8.57561206817627,0.1257520169019699,-1.737475037574768
5.519999980926514,0.12442994862794876,-8.63382625579834,0.1354999542236328,-1.747082233428955
5.525000095367432,0.10886915773153305,-8.689496994018555,0.13819430768489838,-1.7559787034988403
5.53000020980835,0.10482660681009293,-8.754533767700195,0.1392379254102707,-1.766053318977356
5.534999847412109,0.10669811069965363,-8.82416820526123,0.14079980552196503,-1.775629997253418
5.539999961853027,0.11087040603160858,-8.899042129516602,0.14006762206554413,-1.7884994745254517
5.545000076293945,0.12345999479293823,-8.967219352722168,0.15179389715194702,-1.804192304611206
5.550000190734863,0.13377757370471954,-9.042989730834961,0.17430651187896729,-1.8179988861083984
5.554999828338623,0.1411588490009308,-9.13178539276123,0.19631600379943848,-1.8329825401306152
5.559999942779541,0.13001522421836853,-9.212398529052734,0.199901282787323,-1.8456380367279053
5.565000057220459,0.11817153543233871,-9.279014587402344,0.1925388127565384,-1.854079008102417
5.570000171661377,0.11891939491033554,-9.354328155517578,0.18497225642204285,-1.8673934936523438
5.574999809265137,0.12101992219686508,-9.425030708312988,0.19411636888980865,-1.884718418121338
5.579999923706055,0.12569312751293182,-9.520940780639648,0.20551934838294983,-1.8971549272537231
5.585000038146973,0.12165325880050659,-9.621819496154785,0.21957014501094818,-1.905572533607483
5.590000152587891,0.12249764800071716,-9.71934986114502,0.22866378724575043,-1.916113257408142
5.59499979019165,0.1262296885251999,-9.81844711303711,0.22940368950366974,-1.9294428825378418
5.599999904632568,0.1300927847623825,-9.889785766601562,0.20672206580638885,-1.9432517290115356
5.605000019073486,0.13538090884685516,-9.956854820251465,0.19274534285068512,-1.958483099937439
5.610000133514404,0.13381658494472504,-10.041831016540527,0.1891767680644989,-1.9708869457244873
5.614999771118164,0.12412644177675247,-10.133991241455078,0.18472012877464294,-1.9860925674438477
5.619999885559082,0.11800916492938995,-10.219707489013672,0.18914976716041565,-2.001790761947632
5.625,0.12127064168453217,-10.299331665039062,0.2034081667661667,-2.0135042667388916
5.630000114440918,0.12231583148241043,-10.374581336975098,0.20964370667934418,-2.02193284034729
5.635000228881836,0.11895716190338135,-10.442724227905273,0.21056795120239258,-2.0345683097839355
5.639999866485596,0.11190000921487808,-10.52264404296875,0.21197903156280518,-2.047910213470459
5.644999980926514,0.1096072793006897,-10.614060401916504,0.2061319500207901,-2.0610268115997314
5.650000095367432,0.12013833224773407,-10.683582305908203,0.18561320006847382,-2.075068473815918
5.65500020980835,0.12529771029949188,-10.746611595153809,0.16087843477725983,-2.088884115219116
5.659999847412109,0.1214471235871315,-10.81087589263916,0.14717501401901245,-2.1019949913024902
5.664999961853027,0.12285708636045456,-10.878351211547852,0.1505698263645172,-2.1123008728027344
5.670000076293945,0.12358839064836502,-10.948418617248535,0.1568567007780075,-2.1233022212982178
5.675000190734863,0.12323737889528275,-11.01099967956543,0.17226316034793854,-2.134772777557373
5.679999828338623,0.11869130283594131,-11.05781078338623,0.1725010871887207,-2.144376754760742
5.684999942779541,0.11290879547595978,-11.100076675415039,0.15419180691242218,-2.154675006866455
5.690000057220459,0.10988980531692505,-11.155559539794922,0.1455557495355606,-2.167783498764038
5.695000171661377,0.11433713883161545,-11.218071937561035,0.1460563987493515,-2.179492950439453
5.699999809265137,0.11879022419452667,-11.287063598632812,0.14397574961185455,-2.1883883476257324
5.704999923706055,0.11847367137670517,-11.351078987121582,0.1419954001903534,-2.198456048965454
5.710000038146973,0.12359853833913803,-11.389046669006348,0.1492040455341339,-2.2092254161834717
5.715000152587891,0.12664854526519775,-11.421319961547852,0.15843349695205688,-2.2155473232269287
5.71999979019165,0.13341113924980164,-11.470111846923828,0.1574588119983673,-2.222102165222168
5.724999904632568,0.13187849521636963,-11.517350196838379,0.15908890962600708,-2.229595422744751
5.730000019073486,0.13469365239143372,-11.549991607666016,0.1619514673948288,-2.239193916320801
5.735000133514404,0.15157261490821838,-11.587431907653809,0.1725526601076126,-2.248323917388916
5.739999771118164,0.15847107768058777,-11.63393497467041,0.17583104968070984,-2.2558155059814453
5.744999885559082,0.14883357286453247,-11.66669750213623,0.17604807019233704,-2.2611968517303467
5.75,0.14956453442573547,-11.703454971313477,0.18063724040985107,-2.261429786682129
5.755000114440918,0.15423732995986938,-11.751197814941406,0.18885590136051178,-2.263305902481079
5.760000228881836,0.1603798121213913,-11.782230377197266,0.19774603843688965,-2.269864559173584
5.764999866485596,0.15488900244235992,-11.794503211975098,0.20446474850177765,-2.274543523788452
5.769999980926514,0.1531142145395279,-11.812531471252441,0.21894624829292297,-2.2775845527648926
5.775000095367432,0.1524028331041336,-11.817063331604004,0.2328735738992691,-2.2785212993621826
5.78000020980835,0.15130676329135895,-11.818988800048828,0.2377006858587265,-2.2820355892181396
5.784999847412109,0.14892065525054932,-11.817152976989746,0.23353826999664307,-2.2857813835144043
5.789999961853027,0.13939154148101807,-11.812834739685059,0.23341791331768036,-2.28835391998291
5.795000076293945,0.1475779265165329,-11.831222534179688,0.236768439412117,-2.2892839908599854
5.800000190734863,0.16033047437667847,-11.842690467834473,0.22878225147724152,-2.2864744663238525
5.804999828338623,0.152779221534729,-11.836297035217285,0.21533094346523285,-2.2841336727142334
5.809999942779541,0.13614067435264587,-11.827569961547852,0.2255377173423767,-2.2836649417877197
5.815000057220459,0.13184231519699097,-11.808600425720215,0.2344023734331131,-2.2827367782592773
5.820000171661377,0.1374424248933792,-11.780938148498535,0.2260991632938385,-2.2815535068511963
5.824999809265137,0.13637866079807281,-11.75200366973877,0.22895006835460663,-2.278275489807129
5.829999923706055,0.13641346991062164,-11.729559898376465,0.21953214704990387,-2.2752368450164795
5.835000038146973,0.131658136844635,-11.685992240905762,0.200419083237648,-2.271949291229248
5.840000152587891,0.13055871427059174,-11.620802879333496,0.1928768903017044,-2.26774525642395
5.84499979019165,0.13559244573116302,-11.579154014587402,0.1802702397108078,-2.265404224395752
5.849999904632568,0.13559314608573914,-11.541022300720215,0.16722729802131653,-2.261875867843628
5.855000019073486,0.1261441856622696,-11.504344940185547,0.17549440264701843,-2.2555603981018066
5.860000133514404,0.1261042207479477,-11.475139617919922,0.17475077509880066,-2.2515857219696045
5.864999771118164,0.1230168417096138,-11.429545402526855,0.16455286741256714,-2.245018482208252
5.869999885559082,0.1111113578081131,-11.37940502166748,0.15445935726165771,-2.237058639526367
5.875,0.10737796127796173,-11.331758499145508,0.1424267739057541,-2.2312119007110596
5.880000114440918,0.11186254024505615,-11.273636817932129,0.14853377640247345,-2.2211248874664307
5.885000228881836,0.10952913016080856,-11.211185455322266,0.16847532987594604,-2.2098727226257324
5.889999866485596,0.10171665996313095,-11.153965950012207,0.15347756445407867,-2.196549415588379
5.894999980926514,0.10425488650798798,-11.08842658996582,0.1336984485387802,-2.1848292350769043
5.900000095367432,0.11232354491949081,-11.033610343933105,0.14614810049533844,-2.1750106811523438
5.90500020980835,0.11088161915540695,-10.987297058105469,0.16191765666007996,-2.1656458377838135
5.909999847412109,0.11048619449138641,-10.932038307189941,0.15862905979156494,-2.154876470565796
5.914999961853027,0.11349908262491226,-10.85935115814209,0.1485975980758667,-2.144801378250122
5.920000076293945,0.11619435250759125,-10.790759086608887,0.15227842330932617,-2.135921001434326
5.925000190734863,0.11185458302497864,-10.729496955871582,0.15932530164718628,-2.1272501945495605
5.929999828338623,0.1133192852139473,-10.649784088134766,0.16263356804847717,-2.116705894470215
5.934999942779541,0.12147350609302521,-10.57062816619873,0.1591121107339859,-2.1040456295013428
5.940000057220459,0.11842747777700424,-10.491008758544922,0.16422665119171143,-2.0909533500671387
5.945000171661377,0.11893117427825928,-10.408209800720215,0.18305042386054993,-2.0797152519226074
5.949999809265137,0.12516623735427856,-10.330839157104492,0.18278822302818298,-2.0672972202301025
5.954999923706055,0.12527824938297272,-10.244372367858887,0.182908833026886,-2.0553667545318604
5.960000038146973,0.12927275896072388,-10.152213096618652,0.17911632359027863,-2.043884754180908
5.965000152587891,0.1299254447221756,-10.065225601196289,0.19265438616275787,-2.0291249752044678
5.96999979019165,0.12538346648216248,-9.990310668945312,0.21036233007907867,-2.013205051422119
5.974999904632568,0.12620584666728973,-9.918447494506836,0.22253583371639252,-2.001051664352417
5.980000019073486,0.13382311165332794,-9.8473539352417,0.2234424352645874,-1.9886325597763062
5.985000133514404,0.13445152342319489,-9.779045104980469,0.2177121788263321,-1.9743402004241943
5.989999771118164,0.1278119832277298,-9.702725410461426,0.20845508575439453,-1.9605382680892944
5.994999885559082,0.12235955148935318,-9.612834930419922,0.2003929615020752,-1.9481412172317505
6,0.13075792789459229,-9.511697769165039,0.19480204582214355,-1.937617301940918
6.005000114440918,0.1380777209997177,-9.418724060058594,0.18416859209537506,-1.9270460605621338
6.010000228881836,0.13233260810375214,-9.338348388671875,0.19268879294395447,-1.9101898670196533
6.014999866485596,0.12157770246267319,-9.254587173461914,0.19683709740638733,-1.8944915533065796
6.019999980926514,0.11679418385028839,-9.177820205688477,0.1956450194120407,-1.8837710618972778
6.025000095367432,0.12052817642688751,-9.102193832397461,0.19488300383090973,-1.8725336790084839
6.03000020980835,0.12466271221637726,-9.020479202270508,0.18854065239429474,-1.8605550527572632
6.034999847412109,0.1231626570224762,-8.946754455566406,0.17798751592636108,-1.8434250354766846
6.039999961853027,0.11294502764940262,-8.873540878295898,0.16739697754383087,-1.8268685340881348
6.045000076293945,0.11578048765659332,-8.812423706054688,0.15936662256717682,-1.8151626586914062
6.050000190734863,0.12213846296072006,-8.752283096313477,0.14154335856437683,-1.8038970232009888
6.054999828338623,0.12464829534292221,-8.69080638885498,0.14489910006523132,-1.7877570390701294
6.059999942779541,0.12168402969837189,-8.629388809204102,0.15007026493549347,-1.775830864906311
6.065000057220459,0.11639069020748138,-8.564371109008789,0.14660924673080444,-1.7674307823181152
6.070000171661377,0.10858255624771118,-8.504744529724121,0.1413843333721161,-1.7582858800888062
6.074999809265137,0.10830727219581604,-8.448508262634277,0.15646973252296448,-1.7512915134429932
6.079999923706055,0.10874646157026291,-8.397112846374512,0.15885266661643982,-1.7444872856140137
6.085000038146973,0.10022888332605362,-8.33241081237793,0.14497637748718262,-1.7360283136367798
6.090000152587891,0.08878233283758163,-8.26494026184082,0.12823589146137238,-1.7247905731201172
6.09499979019165,0.08668091893196106,-8.203729629516602,0.12247258424758911,-1.711898684501648
6.099999904632568,0.08428465574979782,-8.150087356567383,0.13114909827709198,-1.7002242803573608
6.105000019073486,0.07967204600572586,-8.10118579864502,0.14458787441253662,-1.6920455694198608
6.110000133514404,0.08414991945028305,-8.070406913757324,0.14983130991458893,-1.685272216796875
6.114999771118164,0.09047438949346542,-8.046194076538086,0.13847175240516663,-1.6805895566940308
6.119999885559082,0.09556379914283752,-8.019923210144043,0.13581059873104095,-1.673783779144287
6.125,0.0868588238954544,-7.982342720031738,0.13733743131160736,-1.6636664867401123
6.130000114440918,0.08568370342254639,-7.94681453704834,0.1467094123363495,-1.6543691158294678
6.135000228881836,0.08667569607496262,-7.921037197113037,0.1640257090330124,-1.6490015983581543
6.139999866485596,0.08231417834758759,-7.89509391784668,0.1642388552427292,-1.6469115018844604
6.144999980926514,0.07957693189382553,-7.8714399337768555,0.13896404206752777,-1.6447867155075073
6.150000095367432,0.08462931960821152,-7.8554606437683105,0.14127014577388763,-1.6393842697143555
6.15500020980835,0.08552714437246323,-7.850333213806152,0.15619485080242157,-1.6330814361572266
6.159999847412109,0.08445591479539871,-7.838811874389648,0.15552249550819397,-1.631928563117981
6.164999961853027,0.08350685983896255,-7.821659088134766,0.14792105555534363,-1.630776286125183
6.170000076293945,0.08269880712032318,-7.812994956970215,0.16210044920444489,-1.6283981800079346
6.175000190734863,0.08653741329908371,-7.816425323486328,0.17603452503681183,-1.6243993043899536
6.179999828338623,0.10267117619514465,-7.823502540588379,0.18727852404117584,-1.618818759918213
6.184999942779541,0.10623437911272049,-7.826990604400635,0.16992999613285065,-1.620261311531067
6.190000057220459,0.09622495621442795,-7.828550338745117,0.163819819688797,-1.624982237815857
6.195000171661377,0.09789222478866577,-7.831873416900635,0.17415067553520203,-1.6272846460342407
6.199999809265137,0.103208027780056,-7.838386058807373,0.17714065313339233,-1.6303479671478271
6.204999923706055,0.10491538792848587,-7.8477654457092285,0.17454835772514343,-1.6354984045028687
6.210000038146973,0.0956554114818573,-7.861372470855713,0.1703597605228424,-1.6359264850616455
6.215000152587891,0.08879978209733963,-7.881612777709961,0.1813078075647354,-1.635926604270935
6.21999979019165,0.08724197745323181,-7.914637565612793,0.19369539618492126,-1.6397547721862793
6.224999904632568,0.0992639884352684,-7.944956302642822,0.194349467754364,-1.6441409587860107
6.230000019073486,0.10947047173976898,-7.977514266967773,0.1821063607931137,-1.6460137367248535
6.235000133514404,0.1041056215763092,-8.00021743774414,0.1772996187210083,-1.6481423377990723
6.239999771118164,0.10488775372505188,-8.0328369140625,0.18800057470798492,-1.6535484790802002
6.244999885559082,0.11562605947256088,-8.069474220275879,0.20048989355564117,-1.6620198488235474
6.25,0.12265142798423767,-8.108071327209473,0.20416177809238434,-1.6697239875793457
6.255000114440918,0.12539364397525787,-8.149395942687988,0.19529908895492554,-1.6778957843780518
6.260000228881836,0.12343326210975647,-8.205574989318848,0.1748332530260086,-1.6844959259033203
6.264999866485596,0.11468559503555298,-8.266083717346191,0.16114284098148346,-1.6919430494308472
6.269999980926514,0.10404668003320694,-8.3285493850708,0.1528339982032776,-1.6992231607437134
6.275000095367432,0.10213454812765121,-8.387346267700195,0.14911676943302155,-1.7043743133544922
6.28000020980835,0.11152711510658264,-8.453378677368164,0.15079505741596222,-1.7135279178619385
6.284999847412109,0.12076390534639359,-8.507465362548828,0.16715602576732635,-1.7240866422653198
6.289999961853027,0.12064827233552933,-8.564605712890625,0.16393816471099854,-1.7334047555923462
6.295000076293945,0.11459384858608246,-8.626848220825195,0.15224550664424896,-1.7435427904129028
6.300000190734863,0.11311361938714981,-8.680106163024902,0.1499764621257782,-1.7568634748458862
6.304999828338623,0.11443966627120972,-8.735787391662598,0.15407182276248932,-1.7669066190719604
6.309999942779541,0.11379630118608475,-8.806807518005371,0.1547028124332428,-1.7755448818206787
6.315000057220459,0.10881377756595612,-8.890597343444824,0.14963433146476746,-1.7854267358779907
6.320000171661377,0.10284219682216644,-8.970502853393555,0.14545391499996185,-1.797182321548462
6.324999809265137,0.10657506436109543,-9.05128288269043,0.13348814845085144,-1.811439037322998
6.329999923706055,0.11096090078353882,-9.134199142456055,0.13064797222614288,-1.8257455825805664
6.335000038146973,0.10804326832294464,-9.208724975585938,0.13588081300258636,-1.8376606702804565
6.340000152587891,0.10657992213964462,-9.276105880737305,0.13266800343990326,-1.8511884212493896
6.34499979019165,0.11066778004169464,-9.348581314086914,0.13416688144207,-1.8629975318908691
6.349999904632568,0.10996754467487335,-9.4413480758667,0.13782481849193573,-1.8760048151016235
6.355000019073486,0.11152291297912598,-9.547785758972168,0.1415887176990509,-1.8898959159851074
6.360000133514404,0.10674988478422165,-9.633090019226074,0.1353939026594162,-1.9042038917541504
6.364999771118164,0.1096070408821106,-9.71511173248291,0.14844128489494324,-1.920799732208252
6.369999885559082,0.1148470789194107,-9.80180549621582,0.17084252834320068,-1.9338569641113281
6.375,0.11023778468370438,-9.885467529296875,0.17832309007644653,-1.9450949430465698
6.380000114440918,0.10677361488342285,-9.950469970703125,0.1772826761007309,-1.956071376800537
6.385000228881836,0.10842292010784149,-10.022903442382812,0.18324391543865204,-1.9659595489501953
6.389999866485596,0.1148662269115448,-10.109705924987793,0.19339793920516968,-1.9814664125442505
6.394999980926514,0.11316705495119095,-10.202969551086426,0.19590575993061066,-1.999259352684021
6.400000095367432,0.1070517972111702,-10.28861141204834,0.21215243637561798,-2.012052536010742
6.40500020980835,0.10816097259521484,-10.363571166992188,0.21544088423252106,-2.0237584114074707
6.409999847412109,0.11486130207777023,-10.442723274230957,0.2110743373632431,-2.035727024078369
6.414999961853027,0.11623188853263855,-10.511452674865723,0.21782749891281128,-2.048837900161743
6.420000076293945,0.11297419667243958,-10.58056640625,0.2096884548664093,-2.0624167919158936
6.425000190734863,0.11475259810686111,-10.6608304977417,0.19538269937038422,-2.0743279457092285
6.429999828338623,0.11828526854515076,-10.741424560546875,0.20288436114788055,-2.085829257965088
6.434999942779541,0.12446077913045883,-10.803593635559082,0.20511001348495483,-2.0994081497192383
6.440000057220459,0.1352025866508484,-10.866161346435547,0.2082754671573639,-2.1117868423461914
6.445000171661377,0.14275352656841278,-10.927380561828613,0.22222431004047394,-2.1210920810699463
6.449999809265137,0.1334088295698166,-10.971137046813965,0.2194034904241562,-2.13124942779541
6.454999923706055,0.11622750759124756,-11.024734497070312,0.2179177850484848,-2.1433634757995605
6.460000038146973,0.10966836661100388,-11.087445259094238,0.21525971591472626,-2.1536643505096436
6.465000152587891,0.11496549844741821,-11.153267860412598,0.20960469543933868,-2.163090705871582
6.46999979019165,0.1254001259803772,-11.219727516174316,0.1987004280090332,-2.176201343536377
6.474999904632568,0.13243468105793,-11.263988494873047,0.18866948783397675,-2.187580108642578
6.480000019073486,0.1419622153043747,-11.307916641235352,0.1931925117969513,-2.194603681564331
6.485000133514404,0.14269062876701355,-11.361677169799805,0.1832950860261917,-2.1999571323394775
6.489999771118164,0.14996416866779327,-11.393990516662598,0.16947026550769806,-2.2060444355010986
6.494999885559082,0.1513586938381195,-11.431676864624023,0.16901417076587677,-2.2136001586914062
6.5,0.1417771428823471,-11.47914981842041,0.18070165812969208,-2.2231667041778564
6.505000114440918,0.14030663669109344,-11.521964073181152,0.18215788900852203,-2.2316598892211914
6.510000228881836,0.1475469022989273,-11.548189163208008,0.16413632035255432,-2.241694927215576
6.514999866485596,0.14632940292358398,-11.583542823791504,0.16367901861667633,-2.2503244876861572
6.519999980926514,0.14567504823207855,-11.618008613586426,0.18308418989181519,-2.256612777709961
6.525000095367432,0.15359823405742645,-11.64970588684082,0.17076516151428223,-2.2622315883636475
6.53000020980835,0.14592993259429932,-11.679165840148926,0.15395689010620117,-2.2651753425598145
6.534999847412109,0.13462825119495392,-11.731062889099121,0.15412934124469757,-2.2671151161193848
6.539999961853027,0.14037072658538818,-11.762298583984375,0.16054445505142212,-2.272533655166626
6.545000076293945,0.14392328262329102,-11.773412704467773,0.16532295942306519,-2.2781524658203125
6.550000190734863,0.13454315066337585,-11.786283493041992,0.17256931960582733,-2.2787530422210693
6.554999828338623,0.13463258743286133,-11.806743621826172,0.17134401202201843,-2.278484344482422
6.559999942779541,0.1389453113079071,-11.823909759521484,0.17125141620635986,-2.2782845497131348
6.565000057220459,0.13464154303073883,-11.819723129272461,0.16862186789512634,-2.2778165340423584
6.570000171661377,0.13091425597667694,-11.813291549682617,0.1821504682302475,-2.280496835708618
6.574999809265137,0.13288530707359314,-11.80911922454834,0.20410636067390442,-2.28584623336792
6.579999923706055,0.12136664986610413,-11.818350791931152,0.21118302643299103,-2.286442518234253
6.585000038146973,0.11572747677564621,-11.812809944152832,0.21315568685531616,-2.28289532661438
6.590000152587891,0.11309506744146347,-11.809029579162598,0.22173036634922028,-2.2837047576904297
6.59499979019165,0.11298072338104248,-11.789854049682617,0.2164367139339447,-2.2828943729400635
6.599999904632568,0.11143311858177185,-11.765396118164062,0.20760703086853027,-2.2767350673675537
6.605000019073486,0.11245620995759964,-11.725478172302246,0.204937145113945,-2.2707207202911377
6.610000133514404,0.11980055272579193,-11.678919792175293,0.2123989760875702,-2.2693891525268555
6.614999771118164,0.11013773828744888,-11.644168853759766,0.22891050577163696,-2.2677135467529297
6.619999885559082,0.10478278249502182,-11.618474006652832,0.23717938363552094,-2.2652981281280518
6.625,0.11277405172586441,-11.577877044677734,0.23121020197868347,-2.2592110633850098
6.630000114440918,0.10593033581972122,-11.542591094970703,0.22557152807712555,-2.2526559829711914
6.635000228881836,0.10290464758872986,-11.499731063842773,0.22663047909736633,-2.247036933898926
6.639999866485596,0.11582370102405548,-11.4443359375,0.2272900491952896,-2.240405797958374
6.644999980926514,0.11537083238363266,-11.38145923614502,0.22028912603855133,-2.232990026473999
6.650000095367432,0.10025705397129059,-11.327237129211426,0.2121126651763916,-2.225966691970825
6.65500020980835,0.09469781070947647,-11.27942943572998,0.1935144066810608,-2.221752166748047
6.659999847412109,0.10247547179460526,-11.21759033203125,0.18146765232086182,-2.2144558429718018
6.664999961853027,0.10831806808710098,-11.155182838439941,0.1774483323097229,-2.2074320316314697
6.670000076293945,0.11060018092393875,-11.096463203430176,0.1900477111339569,-2.1982624530792236
6.675000190734863,0.12113656103610992,-11.034342765808105,0.19280169904232025,-2.188624143600464
6.679999828338623,0.1324916034936905,-10.96944808959961,0.18324889242649078,-2.1769182682037354
6.684999942779541,0.1301037073135376,-10.906478881835938,0.1711673140525818,-2.164196491241455
6.690000057220459,0.1155904233455658,-10.840401649475098,0.17061442136764526,-2.153860330581665
6.695000171661377,0.11148429661989212,-10.784311294555664,0.1763126701116562,-2.145077705383301
6.699999809265137,0.11461621522903442,-10.72779369354248,0.1740046888589859,-2.132628917694092
6.704999923706055,0.13374797999858856,-10.649615287780762,0.16824248433113098,-2.1181137561798096
6.710000038146973,0.14733894169330597,-10.567415237426758,0.16053636372089386,-2.1083614826202393
6.715000152587891,0.15132591128349304,-10.487776756286621,0.16907556354999542,-2.098996877670288
6.71999979019165,0.1468501091003418,-10.401798248291016,0.1595614105463028,-2.0869333744049072
6.724999904632568,0.1471577137708664,-10.32381534576416,0.1391577422618866,-2.0739049911499023
6.730000019073486,0.13480336964130402,-10.244894027709961,0.13194066286087036,-2.06266713142395
6.735000133514404,0.12765412032604218,-10.164833068847656,0.14352798461914062,-2.049473285675049
6.739999771118164,0.13631129264831543,-10.074601173400879,0.15045644342899323,-2.034489393234253
6.744999885559082,0.1355116069316864,-10.000467300415039,0.1635153740644455,-2.0214626789093018
6.75,0.12626990675926208,-9.923569679260254,0.17107248306274414,-2.0102248191833496
6.755000114440918,0.13916005194187164,-9.850381851196289,0.161773681640625,-1.996752381324768
6.760000228881836,0.15660631656646729,-9.781058311462402,0.1434522122144699,-1.9789594411849976
6.764999866485596,0.1439414769411087,-9.71436882019043,0.14769554138183594,-1.962379813194275
6.769999980926514,0.13225208222866058,-9.625750541687012,0.1532345861196518,-1.9536552429199219
6.775000095367432,0.12733757495880127,-9.523662567138672,0.16055423021316528,-1.9427992105484009
6.78000020980835,0.12425388395786285,-9.432345390319824,0.16909858584403992,-1.9300694465637207
6.784999847412109,0.11849496513605118,-9.341614723205566,0.17576175928115845,-1.9146177768707275
6.789999961853027,0.11348307132720947,-9.263795852661133,0.17673657834529877,-1.8984194993972778
6.795000076293945,0.1131492629647255,-9.19485855102539,0.1715506762266159,-1.8847389221191406
6.800000190734863,0.11365041881799698,-9.129887580871582,0.1811160445213318,-1.873500943183899
6.804999828338623,0.1162402555346489,-9.066549301147461,0.18540377914905548,-1.8603010177612305
6.809999942779541,0.11529605090618134,-8.990253448486328,0.18794693052768707,-1.8460644483566284
6.815000057220459,0.1058940440416336,-8.91650676727295,0.20096850395202637,-1.8341692686080933
6.820000171661377,0.10217155516147614,-8.851210594177246,0.2039061337709427,-1.823678970336914
6.824999809265137,0.10212422907352448,-8.799515724182129,0.19833961129188538,-1.8152503967285156
6.829999923706055,0.1023249626159668,-8.7487211227417,0.1955304592847824,-1.805605411529541
6.835000038146973,0.10328038036823273,-8.68571949005127,0.19500768184661865,-1.7909988164901733
6.840000152587891,0.10475509613752365,-8.613280296325684,0.18519319593906403,-1.7767634391784668
6.84499979019165,0.09748546779155731,-8.545504570007324,0.17052583396434784,-1.765337586402893
6.849999904632568,0.09446676820516586,-8.483382225036621,0.16144372522830963,-1.7543805837631226
6.855000019073486,0.09513219445943832,-8.431982040405273,0.15300706028938293,-1.7452967166900635
6.860000133514404,0.09136096388101578,-8.403031349182129,0.15844203531742096,-1.7392091751098633
6.864999771118164,0.09251787513494492,-8.34907054901123,0.17184825241565704,-1.7285326719284058
6.869999885559082,0.08953914791345596,-8.262192726135254,0.16203822195529938,-1.7129863500595093
6.875,0.09279860556125641,-8.186225891113281,0.1574622541666031,-1.698660969734192
6.880000114440918,0.09447910636663437,-8.143373489379883,0.17295147478580475,-1.6946370601654053
6.885000228881836,0.09844455868005753,-8.100875854492188,0.17114295065402985,-1.691731572151184
6.889999866485596,0.09257136285305023,-8.065400123596191,0.15876497328281403,-1.6841436624526978
6.894999980926514,0.08095930516719818,-8.020560264587402,0.15586815774440765,-1.6750613451004028
6.900000095367432,0.07826534658670425,-7.978397846221924,0.16241079568862915,-1.6675695180892944
6.90500020980835,0.08851500600576401,-7.951992511749268,0.1512238085269928,-1.6620478630065918
6.909999847412109,0.09854400157928467,-7.9245710372924805,0.1410549134016037,-1.6583019495010376
6.914999961853027,0.09757969528436661,-7.902108192443848,0.141823872923851,-1.6535210609436035
6.920000076293945,0.09420157968997955,-7.878936767578125,0.1512923538684845,-1.6431212425231934
6.925000190734863,0.09368006885051727,-7.865817070007324,0.15388673543930054,-1.6341391801834106
6.929999828338623,0.09353454411029816,-7.844136714935303,0.15208524465560913,-1.63218092918396
6.934999942779541,0.09576387703418732,-7.828842639923096,0.13706478476524353,-1.6326489448547363
6.940000057220459,0.09861107915639877,-7.818141937255859,0.13245142996311188,-1.6314283609390259
6.945000171661377,0.10304185748100281,-7.796604633331299,0.1417466700077057,-1.630776286125183
6.949999809265137,0.10060218721628189,-7.786125183105469,0.14628545939922333,-1.6283342838287354
6.954999923706055,0.09998688101768494,-7.789936542510986,0.14352639019489288,-1.627030849456787
6.960000038146973,0.10996393114328384,-7.796034336090088,0.1404799222946167,-1.6282522678375244
6.965000152587891,0.11770643293857574,-7.808243751525879,0.1398800015449524,-1.629474401473999
6.96999979019165,0.11595630645751953,-7.821527004241943,0.13642935454845428,-1.6341567039489746
6.974999904632568,0.10506630688905716,-7.8346710205078125,0.13877972960472107,-1.6365770101547241
6.980000019073486,0.10139653831720352,-7.854579448699951,0.142826110124588,-1.6323633193969727
6.985000133514404,0.11463697254657745,-7.872994899749756,0.15066468715667725,-1.6324671506881714
6.989999771118164,0.11306452006101608,-7.887128829956055,0.1603047400712967,-1.6377218961715698
6.994999885559082,0.10135319083929062,-7.905816555023193,0.1572774052619934,-1.6399587392807007
7,0.10326679795980453,-7.933538913726807,0.15497155487537384,-1.6425868272781372
7.005000114440918,0.11293672770261765,-7.9601359367370605,0.15803588926792145,-1.6484922170639038
7.010000228881836,0.11768987774848938,-7.990884304046631,0.16037259995937347,-1.6528877019882202
7.014999866485596,0.1209070011973381,-8.022732734680176,0.16136090457439423,-1.6566336154937744
7.019999980926514,0.11768259108066559,-8.058639526367188,0.16509756445884705,-1.661891222000122
7.025000095367432,0.11111806333065033,-8.106919288635254,0.1810155063867569,-1.6686269044876099
7.03000020980835,0.11086311936378479,-8.16033935546875,0.1823950856924057,-1.6766945123672485
7.034999847412109,0.11575029045343399,-8.211883544921875,0.17472124099731445,-1.6848348379135132
7.039999961853027,0.11224379390478134,-8.272751808166504,0.176344633102417,-1.6923267841339111
7.045000076293945,0.11071942746639252,-8.35181713104248,0.17041240632534027,-1.699061632156372
7.050000190734863,0.11019532382488251,-8.426775932312012,0.16869759559631348,-1.7064837217330933
7.054999828338623,0.11452666670084,-8.481141090393066,0.18062208592891693,-1.71725332736969
7.059999942779541,0.1146184653043747,-8.527031898498535,0.18732215464115143,-1.7288488149642944
7.065000057220459,0.10968058556318283,-8.578434944152832,0.19520406424999237,-1.7356939315795898
7.070000171661377,0.10550680011510849,-8.642505645751953,0.21409165859222412,-1.7458165884017944
7.074999809265137,0.10040465742349625,-8.7053804397583,0.21616323292255402,-1.7579903602600098
7.079999923706055,0.10150347650051117,-8.769869804382324,0.19553905725479126,-1.768938422203064
